monster_id,monster_name
2720,"Darkness Goddess, Hera Dragon"
2721,Hephaestus
2722,Awoken Hephaestus
2723,Flamtan
2724,Bubtan
2725,Woodtan
2726,Shyntan
2727,Badtan
2728,Maple
2729,"Donder Legend, Maple"
2730,Takkun
2731,"Time Guardians, Takkun & Tikkun"
2732,Princess Soprano
2733,Princess Soprano and the Mysterious Orbs
2734,LINKA
2735,"GC Navigator, LINKA"
2736,"Dragon Caller, Sonia Gran Reverse"
2737,"Dusking Dragon Caller, Sonia Gran Reverse"
2738,"Original Goddess of Decision, Gaia"
2739,"Reincarnated Burning Phoenix Knight, Homura"
2740,"Reincarnated Torrential Fenrir Knight, Kamui"
2741,"Reincarnated Ancient Dragon Knight, Zeal"
2742,"Reincarnated Godly Knight of the Sky, Verche"
2743,"Reincarnated Chaos Dragon Knight, Voice"
2744,"Enthusiast Red Dragonbound, Gadius"
2745,"Chaotic Black Dragonbound, Typhon"
2746,"One-Eyed Hell Phantom Demon, Zuoh"
2747,Awoken Ares
2748,Awoken Hermes
2749,Awoken Artemis
2750,Awoken Apollo
2751,Awoken Persephone
2752,"Celestial Guardian Dragon, Avalon Drake"
2753,"Whirlwind Dragon Emperor, Sevenzard"
2754,"Rainbow Wing Whirlwind Dragon Emperor, Sevenzard"
2755,"Four Noble Ones, Xiang Mei"
2756,"Crimson Orchid Virtue, Xiang Mei"
2757,"Four Noble Ones, You Yu"
2758,"Blue Bamboo Virtue, You Yu"
2759,"Four Noble Ones, Xiu Min"
2760,"Yellow Chrysanthemum Virtue, Xiu Min"
2761,"Four Noble Ones, Xin Hua"
2762,"Purple Plum Virtue, Xin Hua"
2763,Moogle
2764,Cloud & Fenrir
2765,"One-Winged Angel, Sephiroth"
2766,"Unwavering Summoner, Yuna"
2767,Cecil
2768,"Dark Knight, Cecil"
2769,"Paladin, Cecil"
2770,Bartz
2771,"Adventurous Wind, Bartz"
2772,Terra
2773,Trance Terra
2774,Shantotto
2775,"Menacing Black Mage, Shantotto"
2776,Vaan
2777,"Novice Sky Pirate, Vaan"
2778,Lightning
2779,"Knight of Etro, Lightning"
2780,"Savior, Lightning"
2781,Y'shtola
2782,"Scion of the Seventh Dawn, Y'shtola"
2783,Rain
2784,"Royal Knight, Rain"
2785,Ultimecia
2786,Trance Kuja
2787,Braska's Final Aeon
2788,Shadow Lord
2789,Gabranth
2790,"Orphan, First Form"
2791,"Orphan, Second Form"
2792,Cecil's Dark Sword
2793,Bartz's Brave Blade
2794,Terra's Enhancer
2795,Shantotto's Iridal Staff
2796,Vaan's Zwill Crossblade
2797,Lightning's Blazefire Saber
2798,Y'shtola's Thyrus
2799,Extreme Dragoon
2800,Extreme Berserker
2801,Extreme Archer
2802,Extreme Black Mage
2803,Extreme Juggler
2804,Shuten-doji
2805,"Demon Leader, Shuten-doji"
2806,"War God of Protection, Takeminakata"
2807,"Colorful Queen, Hera-Beorc"
2808,"Green Light's Blossom, Kaguya-Hime"
2809,"Ecstatic Mythical Beast Demon, Aamir"
2810,"Sincere Class Monitor, Athena"
2811,"Sacred Discipline Committee Chair, Athena"
2812,"Beautiful and Intelligent Scholarship Student, Isis"
2813,"Light Music Club's Kirin Princess, Sakuya"
2814,"Library Room's Manager God, Kali"
2815,"Newspaper Club's Reporter, Sarutobi Sasuke"
2816,"Pet Caretaking's Club, Red Riding Hood"
2817,"Fortune-telling Club President, Snow White"
2818,"Go-Home Club's Tomboy, Thumbelina"
2819,"Drama Club's Heroine, Cinderella"
2820,"Book Club's Literary Princess, Sleeping Beauty"
2821,"Volleyball Club's Devil, Theurgia"
2822,"Newspaper Club's New Member, Waron"
2823,"Aloof Delinquent, Dark Dragon Swordsman"
2824,"Guardian of Metropolis, Superman"
2825,"Invincible Heroine, Wonder Woman"
2826,Knightmare Batman
2827,Armored Batman
2828,Charging Superman Soldier
2829,Assault Superman Soldier
2830,"Entrepreneur, Lex Luthor"
2831,"Genius Scientist, Lex Luthor"
2832,"Artificial Lifeform, Doomsday"
2833,"Immortal Enemy, Doomsday"
2834,Superman's Emblem
2835,Supergirl's Emblem
2836,Batman's Emblem
2837,Hanuman
2838,"White Monkey Retainer, Hanuman"
2839,Sesshomaru
2840,"Merciful Heart, Sesshomaru"
2841,Kikyo
2842,"Purifying Power, Kikyo"
2843,Hyou
2844,"Exorcist, Hyou"
2845,Kurei
2846,"Kurei, Leader of the Uruha"
2847,Kyoza Meguri
2848,"Water Swordsman, Kyoza Meguri"
2849,Koganei Kaoru
2850,"Hokage's Raid Leader, Koganei Kaoru"
2851,Ishijima Domon
2852,"Franken, Ishijima Domon"
2853,Sinbad
2854,"Focalor Djinn Equip, Sinbad"
2855,Ren Hakuryuu
2856,"Zagan Djinn Equip, Ren Hakuryuu"
2857,Ren Kougyoku
2858,"Vinea Djinn Equip, Ren Kougyoku"
2859,Mitsuhashi & Ito
2860,"Strongest Duo, Mitsuhashi & Ito"
2861,Edogawa Conan
2862,"Mystery Solver Detective, Edogawa Conan"
2863,Rachel Moore
2864,"Karate Club Captain, Rachel Moore"
2865,Sagara Takeshi
2866,"Rabid Dog, Sagara Takeshi"
2867,Gin
2868,"Men in Black, Gin & Vodka"
2869,"Inuyasha, 2nd Volume"
2870,"Flame of Recca, 2nd Volume"
2871,"Magi, 3rd Volume"
2872,"Kyo Kara Ore Wa!!, 1st Volume"
2873,"Case Closed, 1st Volume"
2874,"Ushio & Tora, 2nd Volume"
2875,"Purifying Thunder Dragon, Sedin"
2876,"Abyssal Shark Dragon, Toa"
2877,"Storm Hawk Dragon, Kuarje"
2878,"Gleaming Rabbit Dragon, Fragrem"
2879,"Destroying Thunder Dragon, Dorva"
2880,Flamzeal
2881,Icezeal
2882,Woodzeal
2883,Shynzeal
2884,Badzeal
2885,"Machine Star's Memory, Windsor"
2886,"Machine Star's Right Hand, Aquor"
2887,"Machine Star's Left Hand, Frahje"
2888,"Machine Star's Right Leg, Trigo"
2889,"Machine Star's Left Leg, Dukdey"
2890,"Heaven Winged Machine, Seraphis"
2891,"Light Guiding Star Machine, Orpharion"
2892,"Enlightened Meditating God, Sandalphon"
2893,"Soul Binding Princess of Darkness, Hel"
2894,"Loyal Demon Prince, Cauchemar"
2895,"Infernal Ice Demon, Agni"
2896,"Infernal Ice Demon's Frozen Horn, Agni"
2897,Jormungandr-Ullr
2898,"Venomous Midgard Snake, Jormungandr-Ullr"
2899,Fenrir Viz
2900,"God Destroyer Monstrous Wolf, Fenrir Viz"
2901,Awoken Cao Cao
2902,Awoken Sun Quan
2903,Awoken Liu Bei
2904,Awoken Da Qiao & Xiao Qiao
2905,"Evil Star Flying General, Lu Bu"
2906,"black-winged goddess, valkyrie claire"
2907,the norn urd
2908,the norn verdandi
2909,the norn skuld
2910,"wailing bleak night goddess, pandora"
2911,awoken isis
2912,awoken bastet
2913,awoken amaterasu
2914,awoken tsukuyomi
2915,Napoleon
2916,"Emperor Veteran, Napoleon"
2917,Barbarossa
2918,"Brute Force of the Redbeard, Barbarossa"
2919,Robin Hood
2920,"Godlike Chivalrous Thief, Robin Hood"
2921,Yang Guifei
2922,"Beautiful Favorite Mistress, Yang Guifei"
2923,Oda Nobunaga
2924,"Rebellious Demon, Oda Nobunaga"
2925,"Afterglow Destroyer Dragon, Apocalypse"
2926,"Passionate Dragon Caller, Ace"
2927,"Horus Armor X Dragon Caller, Ace"
2928,"Zeus Olympios Armor X Dragon Caller, Ace"
2929,"Bastet Armor X Dragon Caller, Ace"
2930,Ouka
2931,Lowen
2932,"Burning Tail, Goukami"
2933,Mizuha
2934,Mizuarashi
2935,"Water Blade, Aoyaiba"
2936,Enju
2937,Trihayate
2938,"Wind Wing, Kodachinotsukai"
2939,"Treasure Blade Dragon, Drahklist"
2940,"Distant Sea Dragon, Whaledor"
2941,"Green Hell Dragon, Raguel"
2942,Sherias Roots
2943,"Destroying Wing Dragon Emperor, Sherias Roots"
2944,Balboa
2945,"Steel Wand Mechdragon God, Balboa"
2946,"Gleaming Queen, Hera-Sowilo"
2947,"Nocturnal Corpse Wyrm, Dragon Zombie"
2948,Almighty Awoken Zeus-Dios
2949,"Saintly Bell Bride, Eschamali"
2950,"Scampering Newlywed, Red Dragonbound Gadius"
2951,"Innocent Newlywed, Moon Dragon Caller Satsuki"
2952,"Lovely Bride, Bastet"
2953,"Passionate Sun Deity, Ra"
2954,"Deeply in Love Newlywed, Akechi Mitsuhide"
2955,"Saintly Ocean Newlywed, Ruka"
2956,"White Kimono Bride, Kano"
2957,"Dawn Bride, Izanami"
2958,"Pure and Innocent Bride, Sopdet"
2959,"Crimson Lotus Bride, Echidna"
2960,"Miracle Heroine, Cinderella"
2961,"Covenant Witch, Lilith"
2962,"White Roses Bride, Hera-Beorc"
2963,"Church's Minister, Aegir"
2964,"Ceremony Photographer, Yellow Gadget"
2965,"Bringer of Happiness, Cuaton"
2966,"Shy Waiter, Dark Shibamaru"
2967,"Dragonbound, Myr"
2968,"Illusionless Time Dragonbound, Myr"
2969,"Star Cutting Time Dragonbound, Myr"
2970,"Scarlet Sky Flame Dragon Caller, Tsubaki"
2971,"Indigo Ocean Water Dragon Caller, Sumire"
2972,"Green Earth Wind Dragon Caller, Kaede"
2973,Phoenix Wright
2974,"Attorney of Justice, Phoenix Wright"
2975,Maya Fey
2976,Apollo Justice
2977,Rayfa Padma Khura'in
2978,"Dragon Caller, Ace"
2979,Awoken Indra
2980,Awoken Vritra
2981,Awoken Ame no Uzume
2982,Awoken Umisachi & Yamasachi
2983,Awoken Kushinadahime
2984,Awoken Izanagi
2985,Awoken Okuninushi
2986,Star Justice
2987,"Iron Machine King, Star Justice"
2988,Another Justice
2989,"Iron Machine Emperor, Another Justice"
2990,"Great Duke of Hell, Dantalion"
2991,"Confusing Face Great Duke of Hell, Dantalion"
2992,"Princess of Hell, Sitri"
2993,"Desiring Princess of Hell, Sitri"
2994,"Great Earl of Hell, Ronove"
2995,"Bursting Great Earl of Hell, Ronove"
2996,"Sacred King of Hell, Paimon"
2997,"Crowned Sacred King of Hell, Paimon"
2998,"Evil Duchess, Gremory"
2999,"Hell Eye's Evil Duchess, Gremory"
3000,"Scarlet Sky Ruler, Yamato Takeru Dragon"
3001,"Indigo Ocean Ruler, Wadatsumi Dragon"
3002,"Green Earth Ruler, Yamatsumi Dragon"
3003,Shobu Kirifuda
3004,"Duel Master, Shobu Kirifuda"
3005,"Adventure Lover, Van Crow"
3006,"Strong Arm Adventure Lover, Van Crow"
3007,"Flash Adventure Lover, Van Crow"
3008,Giselle Alstar
3009,Giselle and Giant Dokuro
3010,"Adventure Lover, Van Crow Card"
3011,Achtros
3012,Deighk
3013,"Stone Scales Dragon Emperor, Deightros"
3014,Liberty Geist
3015,"War Machine King, Liberty Geist"
3016,Another Geist
3017,"War Machine Emperor, Another Geist"
3018,Himura Kenshin
3019,"Rurouni, Himura Kenshin"
3020,Kamiya Kaoru
3021,"Kamiya Kasshin-ryu Instructor, Kamiya Kaoru"
3022,Myojin Yahiko
3023,"Kamiya Kasshin-ryu Student, Myojin Yahiko"
3024,Sagara Sanosuke
3025,"Fight Merchant, Sagara Sanosuke"
3026,Takani Megumi
3027,Doctor Takani Megumi
3028,Shinomori Aoshi
3029,"Onmitsu Oniwabanshu Okashira, Shinomori Aoshi"
3030,Makimachi Misao
3031,"Oniwabanshu Kunoichi, Makimachi Misao"
3032,Saito Hajime
3033,"3rd Shinsengumi Unit Capt., Saito Hajime"
3034,Seta Sojiro
3035,"Juppongatana Heaven's Sword, Seta Sojiro"
3036,Honjo Kamatari
3037,"Juppongatana The Scythe, Honjo Kamatari"
3038,Shishio Makoto
3039,"Demon Who Commands Flames, Shishio Makoto"
3040,Sadojima Hoji
3041,"Juppongatana All Knowing, Sadojima Hoji"
3042,Uonuma Usui
3043,"Juppongatana Blind Sword, Uonuma Usui"
3044,Yukyuzan Anji
3045,"Juppongatana Myo-o, Yukyuzan Anji"
3046,Sawagejo Cho
3047,"Juppongatana Sword Hunter, Sawagejo Cho"
3048,Sakabato Shinuchi
3049,Secret Art of Destruction
3050,Oniwaban-Style Kodachi Nito-ryu
3051,Unnamed Sword
3052,"Kikuichimonji, Norimune"
3053,"Sphere Protected Mechanical Star God, Antares"
3054,"Scythe Wielding Mechanical Star God, Antares"
3055,"Clear River Mechanical Star God, Alrescha"
3056,"Ghost River Mechanical Star God, Alrescha"
3057,"Spirit Tree Mechanical Star God, Spica"
3058,"Life Tree Mechanical Star God, Spica"
3059,"Musical Heaven Mechanical Star God, Pollux"
3060,"Musical Hell Mechanical Star God, Pollux"
3061,"Destruction Cannon Mechanical Star God, Castor"
3062,"Destruction Blade Mechanical Star God, Castor"
3063,"Extant Red Dragon Caller, Sonia TAMADRA"
3064,"Endless Blue Dragon Caller, Sonia TAMADRA"
3065,"Eternal Jade Dragon Caller, Sonia TAMADRA"
3066,"Light Mode, Pepper"
3067,"Dark Mode, Pepper"
3068,"Divine General of the Radiant Heaven, Krishna"
3069,"Heavenly Virtuous Goddess, Sarasvati"
3070,"Divine Creator of Equilibrium, Vishnu"
3071,"Scholarly God of Wealth Building, Ganesha"
3072,"Smiting Hand Slayer Goddess, Durga"
3073,Machine Athena
3074,Awoken Machine Athena
3075,"The Successor of Nanto Suicho Ken, Rei"
3076,"The Man who aimed to be the Ken-oh, Toki"
3077,Huey
3078,"Nanto Goshasei, Huey of the Wind"
3079,Shuren
3080,"Nanto Goshasei, Shuren of the Flames"
3081,Rin
3082,"The Girl who yearns for Ken, Rin"
3083,"Disaster Phantom Dragon, Anima"
3084,"Calamity Immortal Dragon, Cursed Wyrm"
3085,"Destruction Army, Dragon Shogun"
3086,"Dragon Caller, Ana"
3087,"Lovely Dragon Caller, Ana"
3088,"Valkyrie Rose Armor X Dragon Caller, Ana"
3089,"Holy Ceres Armor X Dragon Caller, Ana"
3090,"Typhon Armor X Dragon Caller, Ana"
3091,"Great Scorching Heat, Kurenai Goukami"
3092,"Iceberg Sword, Shiraha"
3093,"Green Whirlwind, Adekazakiri"
3094,Machine Necky
3095,Tamazo X Awoken Odin
3096,"blue dragonbound, ryune"
3097,"green dragonbound, sylvie"
3098,"orange dragonbound, saria"
3099,"goddess of secrets, kali"
3100,"dragon caller, sonia gran reverse"
3101,"Patriot Warrior, Sanada Yukimura"
3102,"Dreadful Warrior, Sanada Yukimura"
3103,"Contemplative Strategist, Mori Motonari"
3104,"Resolute Strategist, Mori Motonari"
3105,"Humanistic Spy, Ishida Mitsunari"
3106,"Tyrannical Spy, Ishida Mitsunari"
3107,"Radiant Dandy, Maeda Keiji"
3108,"Imposing Dandy, Maeda Keiji"
3109,"Meticulous Rebel, Akechi Mitsuhide"
3110,"Melancholic Rebel, Akechi Mitsuhide"
3111,"Guardian of Paradise, Metatron"
3112,"Abiding Sniper Dragonbound, Myr"
3113,"Beach Star Goddess, Eschamali"
3114,"Genbu Princess of Paradise, Meimei"
3115,"Goddess of Beach Volley, Lakshmi"
3116,"Amusement Dancer, Fuu"
3117,"Swimming Feline, Kurone"
3118,"Unprecedented Surfer, Ishikawa Goemon"
3119,"Cool Evening Sorceress, Almadel"
3120,"Resting Wings Dragon Caller, Navi"
3121,"Beach Lifeguard, Aqua Chaser"
3122,"Ice Cream Master, Cockatrice"
3123,"Marine Diver, Blue Gadget"
3124,Kinnikuman
3125,"Miracle Reversal Fighter, Kinnikuman"
3126,Kinnikuman Soldier
3127,"Choujin Blood Brigade's General, Kinnikuman Soldier"
3128,Akuma Shogun
3129,"Akuma Choujins' Final Assassin, Akuma Shogun"
3130,Terryman
3131,"Texas Stallion, Terryman"
3132,Robin Mask
3133,"Choujin Gentleman, Robin Mask"
3134,Brocken Jr.
3135,"Choujin Blood Brigade's 2nd in Command, Brocken Jr."
3136,Warsman
3137,"Choujin's Deadly Weapon, Warsman"
3138,Asuraman
3139,"Prince of the Demon Realm, Asuraman"
3140,Kinnikuman Mariposa
3141,"God of Flight, Kinnikuman Mariposa"
3142,Kinnikuman Big Body
3143,"God of Brute Strength, Kinnikuman Big Body"
3144,Kinnikuman Zebra
3145,"God of Technique, Kinnikuman Zebra"
3146,Kinnikuman Super Phoenix
3147,"God of Intelligence, Kinnikuman Super Phoenix"
3148,Beef Bowl without Soup
3149,Kinnikuman Soldier's Jacket
3150,Akuma Shogun's Sword
3151,"Genbu Princess of Leisure, Meimei"
3152,Kuramitsuha
3153,"Azure Spring Dragon Goddess, Kuramitsuha"
3154,Cosmo Crusader
3155,"Flash Machine King, Cosmo Crusader"
3156,Another Crusader
3157,"Flash Machine Emperor, Another Crusader"
3158,Khepri
3159,"Blue Sky Goddess of Dawn, Khepri"
3160,"Fire Mode, Pepper"
3161,"Water Mode, Pepper"
3162,"Tamazo X Awoken Phantom God, Odin"
3163,Tamazo X Awoken Deity Odin
3164,Tamazo X Batman
3165,"Evil Eyed Emperor, Last Romanov"
3166,"Flaming Revolution, Dogiragon"
3167,"Blue Leader, Dogiragon Buster"
3168,Katta Kirifuda
3169,"Victory Mode, Katta Kirifuda"
3170,"No.1 Wind, Hamukatsuman Buster"
3171,"Flaming Revolution, Dogiragon Card"
3172,"Primordial God, Izanagi X"
3173,"Primordial God of the Underworld, Izanagi X"
3174,"Abyssal Dragon, Apocalypse X"
3175,"Abyssal Dragon of Purple Light, Apocalypse X"
3176,"Yamitsukami-no-miko, Kaminue"
3177,"Yumitsukami-no-miko, Kagenue"
3178,"Yomitsukami-no-miko, Kuninue"
3179,"Crimson Inferno Blade, Entetsu Sokaku"
3180,"Omnipresent Earth Blade, Shintetsu Ryokaku"
3181,"Purgatory Chaos Blade, Meitetsu Nikaku"
3182,"Frozen Inferno Blade, Samurai Troll"
3183,"Flame Spore Crusher, Hammer Troll"
3184,"Scorched Ice Blade, Samurai Troll"
3185,"Frost Spore Crusher, Hammer Troll"
3186,"Scorched Forest Blade, Samurai Troll"
3187,"Evergreen Glacial Crusher, Hammer Troll"
3188,Event Medal - Bronze
3189,Event Medal - Silver
3190,Event Medal - Gold
3191,イベントメダル【虹】
3192,"Shimmering Thunder Goddess, Hera Dragon"
3193,"Guardian of the Imperial Capital, Athena"
3194,"Burning Time Dragonbound, Myr"
3195,"Samba Mode, Pepper"
3196,"Blue Leader, Dogiragon Buster Card"
3197,Trailokyavijaya
3198,"Goddess of Demon Conquest, Trailokyavijaya"
3199,Kundali
3200,"God of Good Health, Kundali"
3201,Acala
3202,"Goddess of Great Compassion, Acala"
3203,Vajrayaksa
3204,"God of Divine Insight, Vajrayaksa"
3205,Vajrabhairava
3206,"God of Awe and Fear, Vajrabhairava"
3207,"Fire Guardian Dragon, Touen"
3208,"Water Guardian Dragon, Naro"
3209,"Wood Guardian Dragon, Ouju"
3210,"Light Guardian Dragon, Hokurai"
3211,"Dark Guardian Dragon, Scion"
3212,Fire Imp
3213,Water Imp
3214,Wind Imp
3215,Thunder Imp
3216,Dark Imp
3217,Flintlock
3218,"Strongest Equipment, Flintlock"
3219,Orange Material
3220,Mion
3221,"Draconic Songstress of Blue Echoes, Mion"
3222,"Crimson Orchid Black Witch, Xiang Mei"
3223,"Old Fort Squatter, Dragon Caller Sonia Gran"
3224,"Dancing Seiryuu Princess, Karin"
3225,"Masquerade Devil, Rozuel"
3226,"Tea House Girl, Chiyome"
3227,"Masquerade Goddess, Parvati"
3228,"Old Castle Patissiere, Undine"
3229,"Masquerade Pumpkineer, Mulan"
3230,"Masquerade Rock Singer, Misery"
3231,"Earl of Halloween Fever, Count Pumpkin"
3232,"Old Castle Lantern, Flemin"
3233,"Morning Sun Dragon Caller, Kanna"
3234,"Nightshade Sun Dragon Caller, Kanna"
3235,"Maniacal Phantom Demon, Ilm"
3236,"Bewitching Earth Phantom Demon, Ilm"
3237,"Windrunner Dragon Knight, Ishtar"
3238,Reincarnated Minerva
3239,Reincarnated Neptune
3240,Reincarnated Ceres
3241,Reincarnated Shiva
3242,Reincarnated Lakshmi
3243,Reincarnated Parvati
3244,"Steel Dragon Emperor, Ninegaruda"
3245,"Wrathful Steel Dragon Emperor, Ninegaruda"
3246,"Coloring Book, Kali"
3247,"Coloring Book, Sakuya"
3248,Archdemon Beelzebub TAMADRA
3249,"Phantasm Seiryuu Princess, Karin"
3250,Hinomitsuha
3251,"Crimson Spring Dragon Goddess, Hinomitsuha"
3252,awoken archdemon lucifer
3253,Athena's Golden Staff
3254,Seiya's Golden Cloth
3255,Ikki's Bronze Cloth
3256,Dohko's Golden Cloth
3257,Shion's Golden Cloth
3258,Serket
3259,"Falcon Guardian's Dark Scorpion Goddess, Serket"
3260,"Yamato Flame Dragon Caller, Tsubaki"
3261,Tamazo X Tsukuyomi
3262,"Smithing God, Shiva Dragon"
3263,"White Rainbow Ark, Neptune Dragon"
3264,"Original God Odin Dragon, Light Lance Form"
3265,"Almighty God, Ra Dragon"
3266,"Dark God, Tsukuyomi Dragon"
3267,Aten
3268,"Sunset God of Purifying Light, Aten"
3269,Reincarnated Venus
3270,Reincarnated Hades
3271,Reincarnated Hino Kagutsuchi
3272,Reincarnated Horus
3273,Reincarnated Ra
3274,"Phantom Demon of the Grimoire, Ilmina"
3275,"Judgment Scale Steel Star Goddess, Elgenubi"
3276,"Conquest Bow Steel Star Goddess, Meridionalis"
3277,"Daughter of the Hell Phantom Demon, Romia"
3278,"Blue-Winged Ray Dragon Caller, Navi"
3279,"Dark Mechdragon Technician, Barbara"
3280,"Assault Vessel Steel Star Goddess, Kuvia"
3281,"Cold Mask Demon Princess, Mel"
3282,"Sacred Texts Researcher, Mito"
3283,"Green Earth Dragon Miko, Momiji"
3284,"Dragon Caller's Disciple, Sheena"
3285,"Psychopomp Princess of Oblivion, Grida"
3286,"Soul Reaper's Disciple, Melissa"
3287,Pyromare
3288,Frostmare
3289,Taurmare
3290,Harpimare
3291,Bloodmare
3292,"Beast of the Climactic Night, Minotauria"
3293,"Witch of the Climactic Night, Werewolfie"
3294,"Sharlayan Sage, Y'shtola"
3295,Onion Knight
3296,"Warrior of Light, Onion Knight"
3297,Tifa
3298,"7th Heaven's Owner, Tifa"
3299,"Holder of Concealed Feelings, Tifa"
3300,Auron
3301,"Legendary Guardian, Auron"
3302,Penelo
3303,"Dalmascan Dancer, Penelo"
3304,Noctis
3305,"The Chosen King, Noctis"
3306,Glauca
3307,Onion Knight's Onion Sword
3308,Tifa's Leather Glove
3309,Noctis's Ring of the Lucii
3312,King Flamtan
3313,King Bubtan
3314,King Woodtan
3315,King Shyntan
3316,King Badtan
3317,Latent TAMADRA (Imp. All Stats)
3318,Latent TAMADRA (God Killer)
3319,Latent TAMADRA (Dragon Killer)
3320,Latent TAMADRA (Devil Killer)
3321,Latent TAMADRA (Machine Killer)
3322,Latent TAMADRA (Balanced Killer)
3323,Latent TAMADRA (Attacker Killer)
3324,Latent TAMADRA (Physical Killer)
3325,Latent TAMADRA (Healer Killer)
3326,Titania
3327,"Queen of the Fairy Forest, Titania"
3328,Ras
3329,"Serpent Steel Star Healer, Ras"
3330,"Time-Shift Black Dragon Caller, Sonia"
3331,"Elder of Fire Dragon Caller, Eldora"
3332,"Ancient Fire Dragon Caller, Eldora"
3333,"Sunset God of Remnant Crimson, Aten"
3334,"Sunset God of Twilight, Aten"
3335,"Elder of Wood Dragon Caller, Torieh"
3336,"Ancient Wood Dragon Caller, Torieh & Timbel"
3337,"Flame Pillar God of the Scorching Sun, Amen"
3338,"Holy Guardian of the Flame Pillar, Amen"
3339,"Aqua Pillar Goddess of Air Mastery, Mut"
3340,"Holy Guardian of the Aqua Pillar, Mut"
3341,"Earth Pillar God of the Traversing Moon, Khonsu"
3342,"Holy Guardian of the Earth Pillar, Khonsu"
3343,Xiahou Dun
3344,"Brutal Warrior General, Xiahou Dun"
3345,Gan Ning
3346,"Golden Bell Marauder, Gan Ning"
3347,Ma Chao
3348,"Shining Spear Dragoon, Ma Chao"
3349,Diaochan
3350,"Alluring Songstress, Diaochan"
3351,Sima Yi
3352,"Devious King Usurper, Sima Yi"
3353,"The Final Getsugatensho, Ichigo Kurosaki"
3354,"Full Hollow, Ichigo Kurosaki"
3355,"Tsuginomai Hakuren, Rukia Kuchiki"
3356,Shigekuni Genryusai Yamamoto
3357,"Head Captain of 13 Court Guard Squads, Genryusai"
3358,Sosuke Aizen
3359,"Former Captain of Squad 5, Sosuke Aizen"
3360,Ulquiorra Shifar
3361,"The 4th Espada, Ulquiorra Shifar"
3362,Grimmjow Jeagerjaques 
3363,"The 6th Espada, Grimmjow Jeagerjaques"
3364,Gin Ichimaru
3365,"Former Captain of Squad 3, Gin Ichimaru"
3366,"Zanpakuto, Ryujinjakka"
3367,"Zanpakuto, Kyokasuigetsu"
3368,"Resurreccion, Murcielago"
3369,"Resurreccion, Pantera"
3370,"Hellbrand Mechdragon God, Baldin"
3371,"Scorchblade Mechdragon God, Baldin"
3372,"Radiant Staff Mechdragon God, Balboa"
3373,"Steel Chronicle Mechdragon God, Balboa"
3374,"Powder Snow Byakko, Haku"
3375,"Dragon Hero of the Holy Feast, Liu Bei"
3376,"Goddess of the Sanctuary, Freyja"
3377,"Holy Ritual Ninja Princess, Hatsume"
3378,"Holy Night Siblings, Castor & Pollux"
3379,"Holy Night Visitor, Gremory"
3380,"Sprite of the Sanctuary, Pixie"
3381,"Holy Ritual Guard, High Fire Ninja"
3382,"Sanctuary Chef, Pyro Demon"
3383,Reincarnated Isis
3384,Reincarnated Bastet
3385,Reincarnated Anubis
3386,Reincarnated Viper Orochi
3387,Reincarnated Susano no Mikoto
3388,Reincarnated Amaterasu Ohkami
3389,Reincarnated Tsukuyomi
3390,"Asgardian Warlock, Odin"
3391,"War Deity of the Wisdom Well, Odin"
3392,"God of the Battlefield, Odin"
3393,"Myr Regalia, Rei"
3394,"Kali Regalia, Kaworu"
3395,"Leilan Regalia, Misato"
3396,"Yamato Takeru Regalia, Asuka"
3397,"Scheat Regalia, Shinji"
3398,"Ceres Regalia, Mari"
3399,Rei Ayanami (temp. name) & Mark.09
3400,Rei Ayanami (temp. name) & Awoken Mark.09
3401,Eva Unit 00 Plushie
3402,Mark.06 Plushie
3403,Penpen Plushie
3404,Eva Unit 02 Plushie
3405,Eva Unit 01 Plushie
3406,Eva Unit 08 Plushie
3407,"Daughter of the Tentei, Rin"
3408,Kaioh
3409,"Creator of the New Century, Kaioh"
3410,Bat
3411,"Leader of the Hokuto Army, Bat"
3412,Kaioh Devidra
3413,Fujin
3414,"Green-Horned Demon Princess, Fujin"
3415,Raijin
3416,"Yellow-Horned Demon Princess, Raijin"
3417,"Daylight Suzaku Princess, Leilan"
3418,"Gazing Moonlight Princess, Tsukuyomi"
3419,"Shrine Tour Mechstar Princess, Spica"
3420,"Karuta Queen, Jeanne d'Arc"
3421,"New Year's Fortune Cat, Monyako"
3422,森川ココネ＆ジョイ
3423,"Meteor King, Ginga"
3424,"Resplendent Meteor King, Ginga"
3425,"Green Earth Wind Dragon Caller, Kaede Another"
3426,"Meteor King, Ginga Card"
3427,"Green Earth Wind Dragon Caller, Kaede Another Card"
3428,スーパー覚醒マシンゼウス
3429,"2体で最強の妖, Ushio & Tora"
3430,"烈火の炎, Hanabishi Recca"
3431,"真の大妖怪, Sesshomaru"
3432,"たった一つの真実みぬく, Detective Conan"
3433,服部平次
3434,西の名探偵・服部平次
3435,早乙女乱馬
3436,無差別格闘早乙女流二代目・早乙女乱馬
3437,無差別格闘早乙女流二代目・早乙女らんま
3438,天道あかね
3439,無差別格闘天道流・天道あかね
3440,本田吾郎
3441,三船東のエース・茂野吾郎
3442,佐藤寿也
3443,友ノ浦中の捕手・佐藤寿也
3444,名探偵コナンの単行本2巻
3445,らんま1\/2の単行本1巻
3446,MAJORの単行本1巻
3447,"Eldora Armor X Dragon Caller, Ana"
3448,"Light Lance God Odin Dragon, Stormwing Form"
3449,Reincarnated Indra
